TPA,BENEFL,Clarity Benefit Solutions,77 Brant Avenue,Suite 206,Clark,NJ,07066,,,,,
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,ROL,FSA-ROLL,20201201            ,20211130            ,,20220228            ,90,0.00,0.01
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,ROL,FSAROLL,20161201            ,20171130            ,GRACE,20180228            ,90,0.00,500.00
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,RX1,RX-DED,20161201            ,20171130            ,,20180331            ,90,100.00,200.00
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,RX1,RX-DED,20171201            ,20181130            ,,20190331            ,,100.00,200.00
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,RX1,RX-DED,20181201            ,20191130            ,,20200331            ,,0.00,0.00
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,RX1,RX-DED,20191201            ,20201130            ,,20210228            ,,0.00,0.00
PLN,BENEFL,BENGRCON,Grand Concourse Academy Charter School,RX1,RX-DED,20201201            ,20211130            ,,20220228            ,,0.00,0.00
EMP,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,980187883,"4200 Northcorp Parkway, Suite 200",,Palm Beach Gardens,FL,33410,cdavis@gardenoflife.com,561-748-2477,
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,DCP,DCA,20190101            ,20191231            ,,20200331            ,90,0.00,5000.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,DCP,DCA,20200101            ,20201231            ,,20210331            ,90,100.00,5000.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,FSA,MED,20190101            ,20191231            ,,20200331            ,90,0.00,2750.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,FSA,MED,20200101            ,20201231            ,ROLLOVER,20210331            ,90,250.00,2750.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,LPF,LPFSA,20190101            ,20191231            ,,20200331            ,90,0.00,2750.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,LPF,LPFSA,20200101            ,20201231            ,ROLLOVER,20210331            ,90,250.00,2750.00
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,RO2,LPFSAROL,20190101            ,20191231            ,,20200331            ,,0.00,0.01
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,RO2,LPFSAROL,20200101            ,20201231            ,,20210331            ,90,0.00,0.01
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,RO3,DCA-ROLL,20200101            ,20201231            ,,20210331            ,90,0.00,0.01
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,ROL,FSAROL,20190101            ,20191231            ,,20200331            ,90,0.00,0.01
PLN,BENEFL,BENGRDLFE,Atrium Innovations - Garden of Life LLC,ROL,FSAROL,20200101            ,20201231            ,,20210331            ,90,0.00,0.01
EMP,BENEFL,BENACURA,ACURA of Denville,222888236,c/o Autosport ACURA of Denville,3109 Route 10,Denville,NJ,07834,bmatus@acuraofdenville.com,973-361-2626,
PLN,BENEFL,BENACURA,ACURA of Denville,HRA,HRA,20180301            ,20181231            ,,20190331            ,90,0.00,0.00
PLN,BENEFL,BENACURA,ACURA of Denville,HRA,HRA,20190101            ,20191231            ,,20200331            ,90,0.00,0.00
PLN,BENEFL,BENACURA,ACURA of Denville,HRA,HRA,20200101            ,20201231            ,,20210331            ,90,0.00,0.00
EMP,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",132739672,30 West 138th Street ,,New York,NY,10037,scohen@harlemcenterrehab.com,212-690-7400,
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20100101            ,20101231            ,GRACE,20110415            ,30,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20110101            ,20111231            ,GRACE,20120415            ,,0.00,5000.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20120101            ,20121231            ,GRACE,20130415            ,90,0.00,5000.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20130101            ,20131231            ,GRACE,20140415            ,90,0.00,5000.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20140101            ,20141231            ,GRACE,20150430            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20150101            ,20151231            ,GRACE,20160415            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20160101            ,20161231            ,GRACE,20170415            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20170101            ,20171231            ,GRACE,20180430            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20180101            ,20181231            ,GRACE,20190430            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",DCP,DCA,20190101            ,20191231            ,GRACE,20200430            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20100101            ,20101231            ,GRACE,20110415            ,,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20110101            ,20111231            ,GRACE,20120415            ,,0.00,2500.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20120101            ,20121231            ,GRACE,20130415            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20130101            ,20131231            ,GRACE,20140415            ,90,0.00,2500.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20140101            ,20141231            ,GRACE,20150430            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20150101            ,20151231            ,GRACE,20160415            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20160101            ,20161231            ,GRACE,20170415            ,90,0.00,0.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20170101            ,20171231            ,GRACE,20180430            ,90,0.00,2600.00
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20180101            ,20181231            ,GRACE,20190430            ,90,0.00,2650.10
PLN,BENEFL,BENGREATE,"Greater Harlem Nursing Home Co.,Inc",FSA,MED,20190101            ,20191231            ,GRACE,20200430            ,90,0.00,2700.00
EMP,BENEFL,BENGREEN,Greenwave Systems ,270367676,15420 Laguna Road,Suite 150,Irvine,CA,92618,tania.kiefer@greenwavesystems.com,949-682-8920,
PLN,BENEFL,BENGREEN,Greenwave Systems ,DCP,DCA,20171001            ,20180930            ,GRACE,20181231            ,90,0.00,5000.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,DCP,DCA,20181001            ,20190930            ,GRACE,20191231            ,90,0.00,5000.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,DCP,DCA,20191001            ,20200930            ,,20201231            ,90,0.00,5000.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,DCP,DCA,20201001            ,20210930            ,,20211231            ,90,0.00,5000.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,FSA,MED,20171001            ,20180930            ,GRACE,20181231            ,90,0.00,2600.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,FSA,MED,20181001            ,20190930            ,GRACE,20191231            ,90,0.00,2650.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,FSA,MED,20191001            ,20200930            ,,20201231            ,90,0.00,2700.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,FSA,MED,20201001            ,20210930            ,ROLLOVER,20211231            ,90,0.00,2750.00
PLN,BENEFL,BENGREEN,Greenwave Systems ,RO3,DCA-ROLL,20191001            ,20200930            ,GRACE,20201231            ,90,0.00,0.01
PLN,BENEFL,BENGREEN,Greenwave Systems ,RO3,DCA-ROLL,20201001            ,20210930            ,ROLLOVER,20211231            ,90,0.00,0.01
PLN,BENEFL,BENGREEN,Greenwave Systems ,ROL,FSA-ROLL,20201001            ,20210930            ,,20211231            ,90,0.00,0.01
EMP,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",611464143,Greylock Capital ,285 Madison Ave 24th Floor Attn David Steltzer,New York,NY,10017,dsteltzer@greylockcapital.com,718-210-2334,
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",DCP,DCA,20170501            ,20180430            ,GRACE,20180815            ,90,0.00,5000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",FSA,MED,20170501            ,20180430            ,GRACE,20180815            ,60,0.00,2600.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20140301            ,20150228            ,,20150530            ,90,500.00,3000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20150301            ,20151231            ,,20160331            ,90,0.00,4000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20160101            ,20161231            ,,20170331            ,90,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20170101            ,20170430            ,,20170731            ,60,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20170501            ,20180131            ,,20180430            ,60,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20180201            ,20190131            ,,20190430            ,60,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20190201            ,20191231            ,,20200331            ,60,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HR2,HRAVD,20200101            ,20201231            ,,20210331            ,60,0.00,6000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20130301            ,20140228            ,,20140530            ,60,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20140301            ,20150228            ,,20150531            ,60,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20150301            ,20160229            ,,20160531            ,60,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20160301            ,20161231            ,,20170331            ,60,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20170101            ,20170430            ,,20170731            ,60,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20170501            ,20180131            ,,20180430            ,60,0.00,23000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20180201            ,20190131            ,,20190430            ,60,0.00,21000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20190201            ,20191231            ,,20200331            ,60,0.00,21000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",HRA,HRA,20200101            ,20201231            ,,20210331            ,60,0.00,21000.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MR2,MRAVD,20170501            ,20180430            ,,20180730            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MR2,MRAVD,20180201            ,20190131            ,,20190430            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MR2,MRAVD,20180501            ,20190430            ,,20190731            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MR2,MRAVD,20190201            ,20191231            ,,20200331            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MR2,MRAVD,20200101            ,20201231            ,,20210331            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MRA,MRA,20170501            ,20180430            ,,20180730            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MRA,MRA,20180201            ,20190131            ,,20190430            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MRA,MRA,20180501            ,20190430            ,,20190731            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MRA,MRA,20190201            ,20191231            ,,20200331            ,90,0.00,0.00
PLN,BENEFL,BENGREYLK,"Greylock Capital Associates, LLC",MRA,MRA,20200101            ,20201231            ,,20210331            ,90,0.00,0.00
EMP,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,223358345,72 Eagle Rock Avenue,Suite 302,East Hanover,NJ,07936,kburnett@greenbergandrapp.com,973-434-8038,
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20110101            ,20111231            ,GRACE,20120513            ,,0.00,5000.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20120101            ,20121231            ,GRACE,20130513            ,60,0.00,5000.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20130101            ,20131231            ,GRACE,20140513            ,60,0.00,5000.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20140101            ,20141231            ,GRACE,20150515            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20150101            ,20151231            ,GRACE,20160415            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20160101            ,20161231            ,GRACE,20170415            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20170101            ,20171231            ,GRACE,20180430            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20180101            ,20181231            ,GRACE,20190430            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20190101            ,20191231            ,GRACE,20200430            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,DCP,DCA,20200101            ,20201231            ,,20210331            ,60,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20110101            ,20111231            ,GRACE,20120513            ,,0.00,4000.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20120101            ,20121231            ,GRACE,20130513            ,60,0.00,4000.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20130101            ,20131231            ,GRACE,20140513            ,60,0.00,2500.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20140101            ,20141231            ,GRACE,20150515            ,90,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20150101            ,20151231            ,GRACE,20160331            ,60,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20160101            ,20161231            ,GRACE,20170331            ,60,0.00,0.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20170101            ,20171231            ,GRACE,20180331            ,60,0.00,2600.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20180101            ,20181231            ,GRACE,20190331            ,60,0.00,2650.10
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20190101            ,20191231            ,GRACE,20200331            ,60,0.00,2700.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,FSA,MED,20200101            ,20201231            ,GRACE,20210415            ,60,0.00,2750.00
PLN,BENEFL,BENGRFG,Greenberg & Rapp Financial Group,ROL,FSAROL,20200101            ,20201231            ,,20210331            ,90,0.00,0.01
EMP,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,210650235,900 Shore Road,,Somers Point,NJ,08244,barboy6665@aol.com,609-927-6665,
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,HRA,HRA,20170101            ,20170731            ,,20171031            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,HRA,HRA,20170801            ,20171231            ,,20180331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,HRA,HRA,20180101            ,20181231            ,,20190331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,HRA,HRA,20190101            ,20191231            ,,20200331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,HRA,HRA,20200101            ,20201231            ,,20210331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,MRA,EXECHRA,20170101            ,20170731            ,,20171031            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,MRA,EXECHRA,20170801            ,20171231            ,,20180331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,MRA,EXECHRA,20180101            ,20181231            ,,20190331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,MRA,EXECHRA,20190101            ,20191231            ,,20200331            ,90,0.00,0.00
PLN,BENEFL,BENGRGHTL,Gregorys Hotel Inc.,MRA,EXECHRA,20200101            ,20201231            ,,20210331            ,90,0.00,0.00
EMP,BENEFL,BENGRHLLC,"Great River Hydro, LLC",980435819,112 Turnpike Road,Suite 202,Westborough,MA,01581,susilton@greatriverhydro.com,413-773-6710,
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",DCP,DCA,20170501            ,20180430            ,GRACE,20180815            ,90,0.00,5000.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",DCP,DCA,20180501            ,20190430            ,GRACE,20190815            ,90,0.00,5000.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",DCP,DCA,20190501            ,20200430            ,GRACE,20200815            ,90,0.00,5000.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",DCP,DCA,20200501            ,20210430            ,GRACE,20210831            ,90,0.00,5000.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",FSA,MED,20170501            ,20180430            ,GRACE,20180815            ,90,0.00,2600.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",FSA,MED,20180501            ,20190430            ,GRACE,20190815            ,90,0.00,2650.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",FSA,MED,20190501            ,20200430            ,GRACE,20200815            ,90,0.00,2700.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",FSA,MED,20200501            ,20210430            ,GRACE,20210831            ,90,0.00,2750.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",HRP,RETIREE-PLAN,20180101            ,20181231            ,,20190331            ,,0.00,0.00
PLN,BENEFL,BENGRHLLC,"Great River Hydro, LLC",HRP,RETIREE-PLAN,20190101            ,20191231            ,,20200331            ,,0.00,0.00
