ClientName,DivisionName,ModeOrder,ModeName,Description,Qty
"Therapy Partner Solutions Holding, LLC","Therapy Partner Solutions Holding, LLC",1,Letters,Partial Payment Notice,1
"Therapy Partner Solutions Holding, LLC","Therapy Partner Solutions Holding, LLC",1,Letters,Plan Change Notice,1
"Therapy Partner Solutions Holding, LLC","Therapy Partner Solutions Holding, LLC",2,Inserts,HIPAA Certificate,12
Thunderbolt Software,Thunderbolt Software,1,Letters,COBRA General Rights Notice,9
Thunderbolt Software,Thunderbolt Software,1,Letters,COBRA Specific Rights Notice Letter,1
Thunderbolt Software,Thunderbolt Software,2,Inserts,HIPAA Certificate,1
Tibbetts Lumber Co. LLC TERM EFFECTIVE 10/31/2021,Tibbetts Lumber Co. LLC,1,Letters,Conversion Option Notice,4
Tinuiti Inc,Tinuiti Inc,1,Letters,45 Day Notice With No Payment,1
Tinuiti Inc,Tinuiti Inc,1,Letters,COBRA General Rights Notice,23
Tinuiti Inc,Tinuiti Inc,1,Letters,COBRA Specific Rights Notice Letter,23
Tinuiti Inc,Tinuiti Inc,1,Letters,COBRA Termination Notice,1
Tinuiti Inc,Tinuiti Inc,1,Letters,Conversion Option Notice,1
Tinuiti Inc,Tinuiti Inc,1,Letters,Enrollment Confirmation Notice,3
Tinuiti Inc,Tinuiti Inc,1,Letters,Late Payment Reminder,12
Tinuiti Inc,Tinuiti Inc,1,Letters,Main Address Change Notice To New Address,1
Tinuiti Inc,Tinuiti Inc,1,Letters,Plan Change Notice,1
Tinuiti Inc,Tinuiti Inc,2,Inserts,HIPAA Certificate,21
Transportation America,Transportation America,1,Letters,COBRA General Rights Notice,6
Transportation America,Transportation America,1,Letters,COBRA Specific Rights Notice Letter,79
Transportation America,Transportation America,1,Letters,Late Payment Reminder,1
Transportation America,Transportation America,2,Inserts,HIPAA Certificate,79
Trax Data Refinery,Trax Data Refinery,1,Letters,COBRA General Rights Notice,1
Trax Data Refinery,Trax Data Refinery,1,Letters,COBRA Specific Rights Notice Letter,4
Trax Data Refinery,Trax Data Refinery,1,Letters,COBRA Termination Notice,1
Trax Data Refinery,Trax Data Refinery,1,Letters,Enrollment Confirmation Notice,1
Trax Data Refinery,Trax Data Refinery,1,Letters,Late Payment Reminder,1
Trax Data Refinery,Trax Data Refinery,1,Letters,Plan Change Notice,32
Trax Data Refinery,Trax Data Refinery,2,Inserts,HIPAA Certificate,4
"Tri-Tech Surveying Company, L.P.","Tri-Tech Surveying Company, L.P.",1,Letters,COBRA General Rights Notice,2
"Tri-Tech Surveying Company, L.P.","Tri-Tech Surveying Company, L.P.",1,Letters,COBRA Specific Rights Notice Letter,2
"Tri-Tech Surveying Company, L.P.","Tri-Tech Surveying Company, L.P.",1,Letters,QB Open Enrollment Notification,2
"Tri-Tech Surveying Company, L.P.","Tri-Tech Surveying Company, L.P.",2,Inserts,HIPAA Certificate,2
Trinity Truck & Trailer Service LLC,Trinity Truck & Trailer Service LLC,1,Letters,COBRA General Rights Notice,2
"Trumbull Laboratories, LLC","Trumbull Laboratories, LLC",1,Letters,COBRA Termination Notice,1
TST Tactical Defense Solutions,TST Tactical Defense Solutions,1,Letters,COBRA General Rights Notice,12
TST Tactical Defense Solutions,TST Tactical Defense Solutions,1,Letters,COBRA Specific Rights Notice Letter,2
TST Tactical Defense Solutions,TST Tactical Defense Solutions,2,Inserts,HIPAA Certificate,2
"TTI of USA, Inc.","TTI of USA, Inc.",1,Letters,COBRA Specific Rights Notice Letter,2
"TTI of USA, Inc.","TTI of USA, Inc.",1,Letters,Late Payment Reminder,2
Tucker Company Worldwide,Tucker Company Worldwide,1,Letters,Late Payment Reminder,1
"TuneCore, Inc.","TuneCore, Inc.",1,Letters,COBRA General Rights Notice,2
"TuneCore, Inc.","TuneCore, Inc.",1,Letters,COBRA Specific Rights Notice Letter,3
"TuneCore, Inc.","TuneCore, Inc.",1,Letters,Enrollment Confirmation Notice,1
"TuneCore, Inc.","TuneCore, Inc.",1,Letters,Late Payment Reminder,2
"TuneCore, Inc.","TuneCore, Inc.",1,Letters,Voided Payment Notice,1
"TuneCore, Inc.","TuneCore, Inc.",2,Inserts,HIPAA Certificate,1
Turner County Board of Commissioners,Turner County Board of Commissioners,1,Letters,COBRA General Rights Notice,3
Turner County Board of Commissioners,Turner County Board of Commissioners,1,Letters,COBRA Specific Rights Notice Letter,2
Turner County Board of Commissioners,Turner County Board of Commissioners,1,Letters,Conversion Option Notice,2
Turner County Board of Commissioners,Turner County Board of Commissioners,2,Inserts,HIPAA Certificate,1
"TWINCO MFG. CO., INC",Twinco Manufacturing,1,Letters,Plan Change Notice,11
UG Enterprises Inc.,Melville - Managers,1,Letters,Late Payment Reminder,1
UG Enterprises Inc.,Yorktown Heights - Union,1,Letters,Late Payment Reminder,1
UN1F1ED2 GLOBAL PACKAGING GROUP LLC,Unified2 Global Packaging Group LLC,1,Letters,COBRA General Rights Notice,13
UN1F1ED2 GLOBAL PACKAGING GROUP LLC,Unified2 Global Packaging Group LLC,1,Letters,COBRA Specific Rights Notice Letter,6
UN1F1ED2 GLOBAL PACKAGING GROUP LLC,Unified2 Global Packaging Group LLC,1,Letters,Conversion Option Notice,1
UN1F1ED2 GLOBAL PACKAGING GROUP LLC,Unified2 Global Packaging Group LLC,1,Letters,Late Payment Reminder,1
UN1F1ED2 GLOBAL PACKAGING GROUP LLC,Unified2 Global Packaging Group LLC,2,Inserts,HIPAA Certificate,5
Unified Government of Cusseta-Chattahoochee County,Unified Government of Cusseta-Chattahoochee County,1,Letters,COBRA Specific Rights Notice Letter,1
Unified Government of Cusseta-Chattahoochee County,Unified Government of Cusseta-Chattahoochee County,2,Inserts,HIPAA Certificate,1
"Unipec America, Inc.","Unipec America, Inc.",1,Letters,COBRA Specific Rights Notice Letter,2
"Unipec America, Inc.","Unipec America, Inc.",2,Inserts,HIPAA Certificate,2
United Asphalt Co.,United Asphalt Co.,1,Letters,COBRA Termination Notice,1
United Asphalt Co.,United Asphalt Co.,1,Letters,Late Payment Reminder,1
United Asphalt Co.,United Asphalt Co.,2,Inserts,HIPAA Certificate,1
United DC Inc Plantgistix TERM EFF 12/31/2021,Plantgistix-Baytown LLC,1,Letters,COBRA Specific Rights Notice Letter,4
United DC Inc Plantgistix TERM EFF 12/31/2021,Plantgistix-Baytown LLC,2,Inserts,HIPAA Certificate,4
United DC Inc Plantgistix TERM EFF 12/31/2021,Plantgistix-Burkville,1,Letters,COBRA Specific Rights Notice Letter,1
United DC Inc Plantgistix TERM EFF 12/31/2021,Plantgistix-Burkville,2,Inserts,HIPAA Certificate,1
United DC Inc Plantgistix TERM EFF 12/31/2021,Plantgistix-Sabine LLC,1,Letters,COBRA General Rights Notice,3
United DC Inc Plantgistix TERM EFF 12/31/2021,United DC Inc,1,Letters,COBRA Specific Rights Notice Letter,2
United DC Inc Plantgistix TERM EFF 12/31/2021,United DC Inc,2,Inserts,HIPAA Certificate,2
Universal Alloy Corp,Universal Alloy Corp,1,Letters,COBRA Specific Rights Notice Letter,6
Universal Alloy Corp,Universal Alloy Corp,1,Letters,Disability Extension Confirmation Notice,1
Universal Alloy Corp,Universal Alloy Corp,1,Letters,Late Payment Reminder,1
Universal Alloy Corp,Universal Alloy Corp,2,Inserts,HIPAA Certificate,1
Upper Iowa University,Upper Iowa University,1,Letters,COBRA General Rights Notice,3
Upper Iowa University,Upper Iowa University,1,Letters,COBRA Specific Rights Notice Letter,7
Upper Iowa University,Upper Iowa University,1,Letters,Enrollment Confirmation Notice,1
Upper Iowa University,Upper Iowa University,1,Letters,Late Payment Reminder,1
Upper Iowa University,Upper Iowa University,2,Inserts,HIPAA Certificate,6
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,COBRA General Rights Notice,12
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,COBRA Specific Rights Notice Letter,8
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,Enrollment Confirmation Notice,1
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,Late Payment Reminder,5
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,Open Election Summary,1
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,Open Enrollment Reminder,124
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,Plan Change Notice,125
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,QB Open Enrollment Notification,125
"Urgent Care Group, LLC","Urgent Care Group, LLC",1,Letters,QB Premium Coupon Book,2
"Urgent Care Group, LLC","Urgent Care Group, LLC",2,Inserts,HIPAA Certificate,7
UT Golf Club,UT Golf Club,1,Letters,Late Payment Reminder,1
Vail Systems Inc._COBRA Termination effective 12/31/2021,Vail Systems inc,1,Letters,COBRA General Rights Notice,2
Vail Systems Inc._COBRA Termination effective 12/31/2021,Vail Systems inc,1,Letters,Conversion Option Notice,1
Vail Systems Inc._COBRA Termination effective 12/31/2021,Vail Systems inc,1,Letters,Plan Change Notice,16
Vail Systems Inc._COBRA Termination effective 12/31/2021,Versay Solutions,1,Letters,Plan Change Notice,3
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,45 Day Notice With No Payment,1
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,COBRA General Rights Notice,106
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,COBRA Specific Rights Notice Letter,6
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,Enrollment Confirmation Notice,2
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,Late Payment Reminder,2
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,Open Election Summary,1
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,Open Enrollment Reminder,7
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,Plan Change Notice,127
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,QB Open Enrollment Notification,132
Valiant Enterprises LLC,Valiant Enterprises LLC,1,Letters,QB Premium Notice,1
Valiant Enterprises LLC,Valiant Enterprises LLC,2,Inserts,HIPAA Certificate,5
Valiant Enterprises LLC,zINACTIVE SIMC Management LLC,1,Letters,Conversion Option Notice,6
Valiant Enterprises LLC,zINACTIVE SIMC Management LLC,1,Letters,Plan Change Notice,80
Veazey Enterprises Inc,Veazey Enterprises Inc,1,Letters,COBRA General Rights Notice,3
Venture Community Services,Venture Community Services,1,Letters,COBRA Specific Rights Notice Letter,3
Venture Community Services,Venture Community Services,1,Letters,COBRA Termination Notice,1
Venture Community Services,Venture Community Services,1,Letters,Late Payment Reminder,1
Venture Community Services,Venture Community Services,2,Inserts,HIPAA Certificate,2
Veridic Solutions LLC,Veridic Solutions LLC,1,Letters,COBRA Specific Rights Notice Letter,1
Veridic Solutions LLC,Veridic Solutions LLC,2,Inserts,HIPAA Certificate,1
Voss Distributing,Voss Distributing,1,Letters,COBRA General Rights Notice,3
Voss Distributing,Voss Distributing,1,Letters,COBRA Specific Rights Notice Letter,6
Voss Distributing,Voss Distributing,1,Letters,Late Payment Reminder,2
Voss Distributing,Voss Distributing,2,Inserts,HIPAA Certificate,5
VVC of Texas LLC dba Valley Veterinary Care,VVC of Texas LLC,1,Letters,COBRA General Rights Notice,40
VVC of Texas LLC dba Valley Veterinary Care,VVC of Texas LLC,1,Letters,COBRA Specific Rights Notice Letter,1
VVC of Texas LLC dba Valley Veterinary Care,VVC of Texas LLC,1,Letters,Enrollment Confirmation Notice,1
VVC of Texas LLC dba Valley Veterinary Care,VVC of Texas LLC,2,Inserts,HIPAA Certificate,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,45 Day Notice With No Payment,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,COBRA Specific Rights Notice Letter,6
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,COBRA Termination Notice,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,Enrollment Confirmation Notice,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,Late Payment Reminder,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,1,Letters,Plan Change Notice,1
W.J. Deutsch & Sons,Deutsch Family Wine and Spirits,2,Inserts,HIPAA Certificate,5
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,45 Day Notice With Partial Payment,1
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,COBRA General Rights Notice,1
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,COBRA Specific Rights Notice Letter,11
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,Conversion Option Notice,1
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,Late Payment Reminder,1
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,1,Letters,Plan Change Notice,1
Warren Henry Automobiles Inc.,Warren Henry Automobiles Inc.,2,Inserts,HIPAA Certificate,8
Watermark LLC,Watermark LLC,1,Letters,COBRA General Rights Notice,5
Watermark LLC,Watermark LLC,1,Letters,COBRA Specific Rights Notice Letter,1
Watermark LLC,Watermark LLC,1,Letters,Late Payment Reminder,2
Watermark LLC,Watermark LLC,1,Letters,Medicare Notice,1
Watermark LLC,Watermark LLC,1,Letters,Plan Change Notice,1
Watermark LLC,Watermark LLC,2,Inserts,HIPAA Certificate,1
"WB PIPELINE, LLC",CLASS ONE,1,Letters,COBRA Specific Rights Notice Letter,1
"WB PIPELINE, LLC",CLASS ONE,1,Letters,Late Payment Reminder,1
"WB PIPELINE, LLC",CLASS ONE,2,Inserts,HIPAA Certificate,1
"WB PIPELINE, LLC",CLASS TWO,1,Letters,Late Payment Reminder,5
Weber Brothers Sawmill Inc.,Weber Brothers Sawmill Inc.,1,Letters,COBRA Specific Rights Notice Letter,1
Weber Brothers Sawmill Inc.,Weber Brothers Sawmill Inc.,2,Inserts,HIPAA Certificate,1
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,COBRA General Rights Notice,2
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,COBRA Specific Rights Notice Letter,5
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,COBRA Termination Notice,3
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,Late Payment Reminder,2
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,Plan Change Notice,1
Weiss Aug Company Inc,Weiss-Aug Co. Inc,1,Letters,QB Premium Coupon Book,1
Wesley Enhanced Living,Wesley Enhanced Living,1,Letters,COBRA General Rights Notice,14
Wesley Enhanced Living,Wesley Enhanced Living,1,Letters,COBRA Specific Rights Notice Letter,14
Wesley Enhanced Living,Wesley Enhanced Living,1,Letters,COBRA Termination Notice,1
Wesley Enhanced Living,Wesley Enhanced Living,1,Letters,Plan Change Notice,1
Wesley Enhanced Living,Wesley Enhanced Living,2,Inserts,HIPAA Certificate,11
WESTSIDE FAMILY HEALTHCARE INC,WESTSIDE FAMILY HEALTHCARE INC,1,Letters,COBRA General Rights Notice,9
WESTSIDE FAMILY HEALTHCARE INC,WESTSIDE FAMILY HEALTHCARE INC,1,Letters,Late Payment Reminder,1
WESTSIDE FAMILY HEALTHCARE INC,WESTSIDE FAMILY HEALTHCARE INC,1,Letters,Plan Change Notice,2
Wharton Lyon & Lyon,Wharton Lyon & Lyon,1,Letters,COBRA General Rights Notice,1
Wharton Lyon & Lyon,Wharton Lyon & Lyon,1,Letters,COBRA Specific Rights Notice Letter,1
Wharton Lyon & Lyon,Wharton Lyon & Lyon,1,Letters,Conversion Option Notice,1
Wharton Lyon & Lyon,Wharton Lyon & Lyon,1,Letters,Plan Change Notice,4
White Horse Village Inc.,White Horse Village Inc.,1,Letters,COBRA General Rights Notice,9
White Horse Village Inc.,White Horse Village Inc.,1,Letters,COBRA Specific Rights Notice Letter,8
White Horse Village Inc.,White Horse Village Inc.,2,Inserts,HIPAA Certificate,6
"Whittingham Homeowner's Association, Inc. TERM EFF 7/31/2021","Whittingham Homeowner's Association, Inc.",1,Letters,Conversion Option Notice,1
WhyHunger Inc.,WhyHunger Inc.,1,Letters,COBRA General Rights Notice,1
Wiley Adult Day Center,Wiley Adult Day Center,1,Letters,COBRA Specific Rights Notice Letter,1
Wiley Adult Day Center,Wiley Adult Day Center,2,Inserts,HIPAA Certificate,1
Wiley Mission,Wiley Mission,1,Letters,COBRA Specific Rights Notice Letter,2
Wiley Mission,Wiley Mission,1,Letters,Late Payment Reminder,1
Wiley Mission,Wiley Mission,2,Inserts,HIPAA Certificate,2
"Wilshire HM, LLC",Santa Monica Proper Hotel,1,Letters,COBRA General Rights Notice,22
"Wilshire HM, LLC",Santa Monica Proper Hotel,1,Letters,COBRA Specific Rights Notice Letter,5
"Wilshire HM, LLC",Santa Monica Proper Hotel,1,Letters,Late Payment Reminder,3
"Wilshire HM, LLC",Santa Monica Proper Hotel,1,Letters,Voided Payment Notice,1
"Wilshire HM, LLC",Santa Monica Proper Hotel,2,Inserts,HIPAA Certificate,5
Wilson Steel-Fab & Machine Inc.,Wilson Steel-Fab & Machine Inc.,1,Letters,COBRA General Rights Notice,1
Wilson Steel-Fab & Machine Inc.,Wilson Steel-Fab & Machine Inc.,1,Letters,COBRA Specific Rights Notice Letter,2
Wilson Steel-Fab & Machine Inc.,Wilson Steel-Fab & Machine Inc.,2,Inserts,HIPAA Certificate,2
Wisenbaker Building Services Inc.,Wisenbaker Building Services Inc.,1,Letters,COBRA General Rights Notice,7
Wisenbaker Building Services Inc.,Wisenbaker Building Services Inc.,1,Letters,COBRA Specific Rights Notice Letter,16
Wisenbaker Building Services Inc.,Wisenbaker Building Services Inc.,1,Letters,Enrollment Confirmation Notice,1
Wisenbaker Building Services Inc.,Wisenbaker Building Services Inc.,1,Letters,Late Payment Reminder,1
Wisenbaker Building Services Inc.,Wisenbaker Building Services Inc.,2,Inserts,HIPAA Certificate,15
Women's Medical Center PC,Women's Medical Center PC,1,Letters,Renewal Notice,1
"Woods Services, Inc.",Archway Programs,1,Letters,COBRA Specific Rights Notice Letter,3
"Woods Services, Inc.",Archway Programs,1,Letters,Late Payment Reminder,1
"Woods Services, Inc.",Archway Programs,2,Inserts,HIPAA Certificate,3
"Woods Services, Inc.",Brian's House,1,Letters,COBRA Specific Rights Notice Letter,5
"Woods Services, Inc.",Brian's House,2,Inserts,HIPAA Certificate,4
"Woods Services, Inc.",Tabor Services,1,Letters,COBRA Specific Rights Notice Letter,7
"Woods Services, Inc.",Tabor Services,1,Letters,Plan Change Notice,1
"Woods Services, Inc.",Tabor Services,2,Inserts,HIPAA Certificate,6
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,COBRA Specific Rights Notice Letter,20
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,COBRA Termination Notice,2
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Conversion Option Notice,2
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Late Payment Reminder,13
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Partial Payment Notice,1
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Participant Communication,1
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Plan Change Notice,1
"Woods Services, Inc.","Woods Services, Inc.",1,Letters,Reinstatement Notice,1
"Woods Services, Inc.","Woods Services, Inc.",2,Inserts,HIPAA Certificate,22
